"row ID","age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","subscribed"
"Row9546",25,"blue-collar","married","basic.4y","no","yes","no","cellular","jul","thu",235,1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9547",35,"entrepreneur","single","university.degree","no","no","no","cellular","jul","thu",196,1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9548",35,"unemployed","married","high.school","no","no","yes","telephone","jul","thu",84,1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9549",36,"blue-collar","married","basic.9y","no","yes","no","cellular","jul","thu",181,2,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9550",35,"self-employed","married","university.degree","no","yes","no","cellular","jul","thu",50,1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9551",40,"services","married","basic.9y","no","yes","no","cellular","jul","thu",158,1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9552",49,"services","single","high.school","no","yes","yes","cellular","jul","thu",205,1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9553",49,"self-employed","married","university.degree","no","no","no","cellular","jul","thu",114,2,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9554",40,"services","married","basic.9y","no","no","no","cellular","jul","thu",228,1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9555",35,"blue-collar","single","high.school","unknown","no","no","cellular","jul","thu",117,3,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9556",24,"blue-collar","single","basic.9y","no","no","no","cellular","jul","thu",418,2,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9557",48,"admin.","married","high.school","unknown","yes","yes","cellular","jul","thu",64,1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9558",28,"blue-collar","single","basic.9y","no","no","no","cellular","jul","thu",302,2,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9559",30,"blue-collar","single","basic.9y","no","yes","no","telephone","jul","thu",17,3,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9560",44,"admin.","married","university.degree","no","no","no","cellular","jul","thu",72,1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9561",49,"technician","divorced","high.school","no","no","no","cellular","jul","thu",124,1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9562",31,"services","single","basic.9y","no","yes","no","cellular","jul","thu",753,2,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,1
"Row9563",43,"blue-collar","single","basic.6y","no","yes","no","cellular","jul","thu",391,2,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9564",49,"services","single","high.school","no","yes","no","cellular","jul","thu",72,6,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9565",31,"student","single","university.degree","no","no","no","cellular","jul","thu",84,1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9566",29,"admin.","single","university.degree","no","no","no","cellular","jul","thu",686,1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9567",49,"technician","divorced","high.school","no","yes","no","cellular","jul","thu",388,1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9568",31,"student","single","university.degree","no","yes","no","cellular","jul","thu",324,1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9569",27,"blue-collar","single","basic.9y","no","no","no","cellular","jul","thu",284,1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9570",27,"blue-collar","single","basic.9y","no","no","no","cellular","jul","thu",86,1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9571",47,"blue-collar","divorced","basic.9y","no","yes","no","cellular","jul","thu",504,2,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9572",49,"technician","divorced","high.school","no","yes","no","cellular","jul","thu",1171,1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9573",43,"technician","single","university.degree","no","yes","no","cellular","jul","thu",201,1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9574",43,"technician","married","basic.9y","no","yes","no","cellular","jul","thu",50,1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9575",26,"technician","single","high.school","no","no","no","cellular","jul","thu",224,2,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9576",43,"technician","single","university.degree","no","yes","no","cellular","jul","thu",272,1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9577",49,"self-employed","married","basic.9y","unknown","yes","no","cellular","jul","thu",82,1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9578",43,"technician","single","university.degree","no","yes","no","cellular","jul","thu",534,1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9579",37,"blue-collar","married","basic.4y","no","no","no","cellular","jul","thu",89,1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9580",27,"admin.","single","high.school","unknown","yes","no","cellular","jul","thu",87,1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9581",27,"admin.","single","high.school","unknown","yes","no","cellular","jul","thu",97,1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9582",27,"blue-collar","single","basic.9y","no","no","no","cellular","jul","thu",324,1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9583",42,"entrepreneur","married","basic.4y","unknown","yes","no","cellular","jul","thu",287,1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9584",30,"blue-collar","married","basic.9y","unknown","yes","no","cellular","jul","thu",67,1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9585",41,"entrepreneur","married","professional.course","no","yes","no","cellular","jul","thu",156,1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9586",34,"blue-collar","married","basic.4y","no","yes","no","cellular","jul","thu",54,1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9587",50,"blue-collar","married","unknown","unknown","no","no","cellular","jul","thu",59,1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9588",49,"admin.","single","university.degree","no","yes","no","telephone","jul","thu",167,1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9589",50,"blue-collar","married","unknown","unknown","yes","no","cellular","jul","thu",58,1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9590",33,"management","single","basic.9y","no","yes","no","cellular","jul","thu",509,1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9591",30,"unemployed","married","professional.course","no","unknown","unknown","cellular","jul","thu",156,6,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9592",39,"admin.","divorced","high.school","no","yes","yes","cellular","jul","thu",354,1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9593",27,"unemployed","single","university.degree","no","yes","no","cellular","jul","thu",143,1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9594",34,"technician","single","professional.course","no","no","no","cellular","jul","thu",28,1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9595",50,"blue-collar","married","unknown","unknown","yes","no","cellular","jul","thu",224,1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9596",42,"housemaid","married","basic.9y","no","yes","no","cellular","jul","thu",410,1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9597",34,"technician","single","professional.course","no","yes","no","cellular","jul","thu",109,1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9598",50,"blue-collar","married","unknown","unknown","no","no","cellular","jul","thu",1275,1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,1
"Row9599",50,"blue-collar","married","unknown","unknown","no","no","cellular","jul","thu",1183,1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9600",25,"blue-collar","single","basic.9y","no","no","no","cellular","jul","thu",692,1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9601",31,"admin.","single","university.degree","no","yes","yes","cellular","jul","thu",120,3,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9602",47,"blue-collar","married","basic.4y","unknown","no","no","cellular","jul","thu",136,2,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9603",50,"blue-collar","married","unknown","unknown","no","no","cellular","jul","thu",114,1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9604",29,"admin.","single","university.degree","no","yes","no","telephone","jul","thu",109,3,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9605",24,"admin.","single","high.school","unknown","unknown","unknown","cellular","jul","thu",84,1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9606",24,"admin.","single","high.school","unknown","yes","no","telephone","jul","thu",15,1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9607",30,"technician","married","basic.9y","no","no","yes","cellular","jul","thu",536,2,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9608",35,"admin.","married","high.school","no","no","no","cellular","jul","thu",490,7,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9609",24,"admin.","single","high.school","unknown","yes","no","cellular","jul","thu",282,1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9610",25,"blue-collar","married","basic.4y","no","no","yes","telephone","jul","thu",1008,2,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,1
"Row9611",24,"admin.","single","high.school","unknown","yes","yes","cellular","jul","thu",493,1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9612",24,"admin.","single","high.school","unknown","yes","no","cellular","jul","thu",259,1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9613",32,"technician","married","university.degree","no","yes","no","cellular","jul","thu",80,2,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9614",29,"unemployed","married","university.degree","no","yes","no","cellular","jul","thu",202,1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9615",42,"housemaid","married","basic.9y","no","yes","yes","cellular","jul","thu",301,1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9616",23,"management","single","university.degree","no","no","yes","cellular","jul","thu",49,1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9617",27,"unemployed","single","university.degree","no","yes","yes","cellular","jul","thu",538,2,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,1
"Row9618",41,"entrepreneur","divorced","basic.9y","no","yes","yes","cellular","jul","thu",115,1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9619",41,"entrepreneur","divorced","basic.9y","no","yes","no","cellular","jul","thu",179,1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9620",38,"management","married","university.degree","no","yes","yes","cellular","jul","thu",68,2,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9621",23,"management","single","university.degree","no","no","no","cellular","jul","thu",795,1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,1
"Row9622",41,"entrepreneur","divorced","basic.9y","no","yes","yes","cellular","jul","thu",219,1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9623",58,"retired","married","high.school","no","no","no","cellular","jul","thu",119,1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9624",58,"retired","married","high.school","no","yes","no","cellular","jul","thu",232,1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9625",58,"retired","married","high.school","no","yes","no","cellular","jul","thu",245,1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9626",33,"technician","divorced","university.degree","no","yes","yes","cellular","jul","thu",260,1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9627",34,"admin.","unknown","university.degree","no","yes","no","cellular","jul","thu",243,1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9628",27,"student","single","university.degree","no","unknown","unknown","cellular","jul","thu",312,1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9629",27,"student","single","university.degree","no","yes","no","cellular","jul","thu",393,1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9630",49,"admin.","married","high.school","unknown","yes","no","cellular","jul","thu",71,1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9631",27,"admin.","single","high.school","no","yes","no","cellular","jul","thu",130,1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9632",27,"blue-collar","married","basic.9y","no","no","yes","cellular","jul","thu",655,1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9633",49,"technician","divorced","high.school","no","no","no","cellular","jul","thu",123,2,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9634",45,"services","married","basic.9y","unknown","no","yes","cellular","jul","thu",479,1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9635",54,"blue-collar","married","basic.9y","unknown","no","no","cellular","jul","thu",225,2,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9636",25,"technician","single","professional.course","no","yes","no","cellular","jul","thu",312,5,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9637",32,"self-employed","single","university.degree","no","yes","no","cellular","jul","thu",630,1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9638",24,"services","single","high.school","no","no","no","cellular","jul","thu",360,2,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9639",50,"entrepreneur","married","basic.4y","unknown","no","no","cellular","jul","thu",180,1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9640",26,"admin.","single","university.degree","no","yes","yes","cellular","jul","thu",22,1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9641",43,"services","married","high.school","no","no","no","cellular","jul","thu",345,1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9642",33,"technician","single","professional.course","unknown","yes","no","cellular","jul","thu",506,1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9643",39,"blue-collar","married","basic.4y","no","yes","no","cellular","jul","thu",388,2,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9644",43,"blue-collar","married","basic.4y","no","yes","no","cellular","jul","thu",377,11,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9645",50,"technician","married","professional.course","no","no","no","cellular","jul","thu",683,2,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9646",33,"services","single","high.school","no","yes","no","cellular","jul","thu",127,3,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9647",30,"blue-collar","married","basic.9y","unknown","yes","no","cellular","jul","thu",18,11,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9648",25,"blue-collar","married","basic.4y","no","yes","yes","cellular","jul","thu",309,2,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9649",40,"housemaid","divorced","high.school","unknown","yes","yes","cellular","jul","thu",43,2,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9650",29,"blue-collar","single","high.school","no","no","no","cellular","jul","thu",353,3,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9651",57,"entrepreneur","married","unknown","unknown","no","no","cellular","jul","thu",384,4,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9652",29,"unemployed","married","university.degree","no","unknown","unknown","cellular","jul","thu",177,2,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9653",24,"technician","single","basic.6y","no","yes","yes","cellular","jul","thu",18,8,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9654",26,"blue-collar","single","basic.9y","no","yes","no","cellular","jul","thu",275,17,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9655",32,"management","divorced","university.degree","unknown","yes","no","cellular","jul","thu",489,2,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9656",35,"technician","married","professional.course","no","yes","yes","cellular","jul","thu",54,3,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9657",56,"admin.","divorced","basic.6y","no","no","yes","cellular","jul","thu",174,8,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9658",42,"entrepreneur","married","basic.4y","unknown","yes","no","telephone","jul","thu",485,2,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9659",23,"management","single","university.degree","no","no","no","cellular","jul","thu",1584,2,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,1
"Row9660",25,"blue-collar","married","basic.4y","no","no","no","cellular","jul","thu",420,2,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9661",49,"blue-collar","single","basic.6y","unknown","yes","no","cellular","jul","thu",626,3,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,1
"Row9662",29,"unemployed","married","university.degree","no","yes","no","cellular","jul","thu",104,2,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9663",26,"housemaid","married","basic.4y","no","no","no","cellular","jul","thu",695,1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9664",55,"housemaid","divorced","unknown","unknown","no","no","cellular","jul","thu",139,5,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9665",29,"admin.","single","university.degree","no","no","yes","cellular","jul","thu",582,2,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,1
"Row9666",24,"technician","single","basic.6y","no","yes","no","telephone","jul","thu",1448,7,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,1
"Row9667",23,"management","single","university.degree","no","no","no","cellular","jul","thu",271,2,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9668",26,"housemaid","married","basic.4y","no","yes","no","cellular","jul","thu",1151,1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9669",40,"housemaid","divorced","high.school","unknown","no","yes","telephone","jul","thu",265,2,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9670",26,"admin.","single","high.school","unknown","yes","no","cellular","jul","thu",120,3,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9671",31,"self-employed","unknown","professional.course","no","no","yes","cellular","jul","thu",383,3,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9672",31,"services","single","high.school","no","no","no","cellular","jul","thu",186,2,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9673",25,"admin.","single","university.degree","no","yes","no","cellular","jul","thu",271,5,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9674",35,"technician","married","professional.course","no","no","yes","cellular","jul","thu",207,2,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9675",35,"admin.","divorced","high.school","no","yes","no","telephone","jul","thu",197,3,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9676",34,"technician","single","university.degree","no","yes","no","telephone","jul","thu",202,5,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9677",28,"blue-collar","single","unknown","no","no","no","cellular","jul","thu",637,1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,1
"Row9678",50,"admin.","divorced","university.degree","no","yes","no","cellular","jul","thu",231,2,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9679",28,"blue-collar","single","unknown","no","yes","no","cellular","jul","thu",25,1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9680",28,"blue-collar","single","unknown","no","no","no","cellular","jul","thu",437,1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9681",31,"technician","married","basic.9y","no","no","yes","cellular","jul","thu",1319,5,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,1
"Row9682",27,"admin.","single","high.school","unknown","yes","no","cellular","jul","thu",606,3,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9683",50,"entrepreneur","married","basic.4y","unknown","no","no","cellular","jul","thu",235,2,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9684",25,"blue-collar","married","basic.6y","unknown","no","no","cellular","jul","thu",201,3,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9685",31,"self-employed","divorced","university.degree","no","yes","no","cellular","jul","thu",275,3,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9686",35,"blue-collar","married","basic.9y","no","yes","no","telephone","jul","thu",268,5,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9687",39,"admin.","married","high.school","unknown","no","no","cellular","jul","thu",210,2,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9688",29,"unemployed","married","university.degree","no","no","no","cellular","jul","thu",275,2,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9689",24,"blue-collar","single","basic.9y","no","no","no","cellular","jul","thu",538,3,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9690",44,"blue-collar","married","basic.6y","unknown","no","no","telephone","jul","thu",304,4,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9691",37,"blue-collar","married","basic.4y","no","no","no","cellular","jul","thu",147,2,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9692",43,"admin.","married","basic.9y","unknown","no","no","cellular","jul","thu",294,2,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9693",25,"blue-collar","married","basic.6y","unknown","yes","no","cellular","jul","thu",59,3,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9694",48,"admin.","married","high.school","unknown","yes","no","cellular","jul","thu",182,2,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9695",41,"technician","married","professional.course","no","yes","no","cellular","jul","thu",410,3,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9696",27,"blue-collar","married","basic.6y","no","yes","no","cellular","jul","thu",209,4,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9697",33,"blue-collar","single","basic.9y","no","yes","no","telephone","jul","thu",124,8,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9698",35,"unknown","single","high.school","unknown","yes","no","cellular","jul","thu",277,3,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9699",50,"blue-collar","married","unknown","unknown","yes","no","cellular","jul","thu",80,2,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9700",50,"blue-collar","married","unknown","unknown","yes","no","cellular","jul","thu",222,2,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9701",33,"admin.","married","university.degree","no","no","no","cellular","jul","thu",278,1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9702",25,"admin.","single","university.degree","no","yes","no","cellular","jul","thu",174,2,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9703",35,"blue-collar","married","basic.9y","no","no","no","telephone","jul","thu",46,6,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9704",59,"retired","single","high.school","no","no","no","cellular","jul","thu",257,2,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9705",37,"blue-collar","single","basic.4y","no","no","yes","cellular","jul","thu",728,3,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9706",33,"admin.","married","university.degree","no","no","no","cellular","jul","thu",1018,1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9707",45,"admin.","divorced","university.degree","no","yes","no","cellular","jul","thu",1673,2,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9708",42,"entrepreneur","married","basic.4y","unknown","yes","no","cellular","jul","thu",124,2,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9709",42,"self-employed","single","professional.course","no","yes","no","telephone","jul","thu",171,3,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9710",24,"technician","single","basic.6y","no","yes","no","telephone","jul","thu",248,9,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9711",27,"admin.","single","university.degree","no","yes","no","cellular","jul","thu",170,4,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9712",44,"technician","single","professional.course","no","yes","no","cellular","jul","thu",408,11,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9713",25,"services","single","basic.6y","unknown","yes","no","cellular","jul","thu",301,1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9714",23,"technician","married","professional.course","no","no","no","cellular","jul","thu",81,3,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9715",57,"technician","married","basic.9y","unknown","yes","yes","cellular","jul","thu",155,6,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9716",26,"services","single","high.school","no","no","no","cellular","jul","thu",770,2,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9717",52,"technician","married","professional.course","no","yes","no","cellular","jul","thu",57,4,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9718",32,"admin.","single","basic.9y","no","yes","no","cellular","jul","thu",77,2,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9719",26,"admin.","married","high.school","no","no","no","cellular","jul","thu",991,5,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,1
"Row9720",30,"blue-collar","married","basic.9y","unknown","no","no","cellular","jul","thu",903,4,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9721",50,"entrepreneur","married","basic.4y","unknown","yes","no","cellular","jul","thu",175,3,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9722",49,"technician","divorced","high.school","no","yes","no","cellular","jul","thu",395,3,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9723",38,"entrepreneur","married","basic.6y","unknown","no","no","telephone","jul","thu",517,5,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9724",36,"admin.","married","university.degree","unknown","no","no","cellular","jul","thu",674,3,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
"Row9725",48,"unemployed","married","basic.4y","unknown","yes","no","cellular","jul","thu",172,3,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
